studyName,CruiseTow,CruiseName,Event,Tow,GridLine,"Grid Station","Date GMT","TimeStart GMT","TimeLocal CLST","LatitudeStart (º)","LongitudeStart (º)","TimeEnd GMT","LatitudeEnd (º)","LongitudeEnd (º)","TowDuration (min)","Heading (º)",SOG,"WaterDepth (m)",WindSpeed,"WindDirection (º)",NetID,TowType,DepthTarget,"DepthMaximum (m)","VolumeFilteredM3 (m³)","SiphonNum (num/1000m³)","SiphonVol (ml/1000m3)","Cnidaria_oNum (num/1000m³)","Cnidaria_oVol (ml/1000m3)","CtenophNum (num/1000m³)","CtenophVol (ml/1000m3)","ClioNum (num/1000m³)","ClioVol (ml/1000m3)","LimacinaNum (num/1000m³)","LimacinaVol (ml/1000m3)","ClioneNum (num/1000m³)","ClioneVol (ml/1000m3)","Pteropod_oNum (num/1000m³)","Pteropod_oVol (ml/1000m3)","CephalopNum (num/1000m³)","CephalopVol (ml/1000m3)","TomopterNum (num/1000m³)","TomopterVol (ml/1000m3)","Polychae_oNum (num/1000m³)","Polychae_oVol (ml/1000m3)","PseudosaNum (num/1000m³)","PseudosaVol (ml/1000m3)","Chaetogn_oNum (num/1000m³)","Chaetogn_oVol (ml/1000m3)","CopepodaNum (num/1000m³)","CopepodaVol (ml/1000m3)","OstracodNum (num/1000m³)","OstracodVol (ml/1000m3)","MysidaNum (num/1000m³)","MysidaVol (ml/1000m3)","ThemistoNum (num/1000m³)","ThemistoVol (ml/1000m3)","Amphipod_oNum (num/1000m³)","Amphipod_oVol (ml/1000m3)","EsuperbaNum (num/1000m³)","EsuperbaVol (ml/1000m3)","EcrystalNum (num/1000m³)","EcrystalVol (ml/1000m3)","EfrigidaNum (num/1000m³)","EfrigidaVol (ml/1000m3)","EtriacanNum (num/1000m³)","EtriacanVol (ml/1000m3)","ThysanoeNum (num/1000m³)","ThysanoeVol (ml/1000m3)","Euphaus_oNum (num/1000m³)","Euphaus_oVol (ml/1000m3)","DecapodaNum (num/1000m³)","DecapodaVol (ml/1000m3)","SalpEmbNum (num/1000m³)","SalpEmbVol (ml/1000m3)","SalpAggNum (num/1000m³)","SalpAggVol (ml/1000m3)","SalpSolNum (num/1000m³)","SalpSolVol (ml/1000m3)","PantarctNum (num/1000m³)","PantarctVol (ml/1000m3)","TeleosteNum (num/1000m³)","TeleosteVol (ml/1000m3)","OtherNum (num/1000m³)","OtherVol (ml/1000m3)"
LMG06-01,140075,LMG06-01,534,75,300,200,2006-01-21,16:18:00,13:18:00,65.8559,71.3829,16:50:00,65.8352,71.3774,32,5.0,2.0,3091,21.5,0,2,Standard,0,121,9302,0.108,-1,0.108,-1,0,0,0,0,139.007,5.795,5.698,-1,0,0,0,0,1.72,-1,0.108,-1,0,0,0,0,-1,-1,0,0,0,0,11.611,1.075,14.298,0.161,0.538,1.075,0,0,0,0,0,0,3.333,0.538,0,0,0,0,0,0,1.613,8.816,0.43,-1,0,0,0.108,-1,0,0
LMG06-01,140077,LMG06-01,550,77,200,260,2006-01-22,14:54:00,11:54:00,66.0363,73.8750,15:39:00,66.0270,73.9468,45,285.0,2.8,3686,2.0,118,2,Standard,0,125,12056,0,0,0,0,0,0,0.415,-1,230.838,9.73,1.908,-1,0,0,0.083,-1,18.746,-1,2.986,-1,0.166,-1,-1,-1,-1,-1,0,0,0,0,8.129,0.829,11.032,-1,0.332,0.249,0,0,0,0,0,0,0.249,-1,-1,-1,0,0,5.723,1.078,84.439,314.53,0.581,-1,0,0,0.249,-1,0,0
LMG06-01,140078,LMG06-01,565,78,200,220,2006-01-23,01:51:00,22:51:00,66.2931,73.3112,02:39:00,66.3093,73.3482,48,208.0,2.9,3632,12.3,190,2,Standard,0,121,14483,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1981.286,2401.517,20.024,-1,0,0,0,0,0,0
LMG06-01,140079,LMG06-01,572,79,200,200,2006-01-23,05:50:00,02:50:00,66.4445,73.0324,06:30:00,66.4616,73.0724,40,224.0,2.8,3696,20.6,224,2,Standard,0,122,12762,0,0,0,0,0,0,0,0,119.574,4.31,4.623,-1,0,0,0,0,2.272,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,3.448,0.313,11.519,1.152,1.724,1.724,0,0,0,0,0,0,117.85,14.371,0,0,0,0,0.549,0.313,194.249,146.56,2.899,-1,0,0,0,0,0,0
LMG06-01,140081,LMG06-01,584,81,200,180,2006-01-23,17:39:00,14:39:00,66.5818,72.7159,18:25:00,66.5773,72.7869,46,295.0,2.3,3531,16.3,302,2,Standard,0,120,13494,0.667,-1,0,0,0,0,0,0,50.318,4.054,4.52,-1,0,0,0,0,6.373,-1,0.815,-1,0.667,0.185,-1,-1,-1,-1,0,0,0,0,36.682,2.964,1.779,-1,0.222,0.371,0,0,0,0,0,0,7.855,1.408,0,0,0,0,0,0,1.63,13.339,0,0,0,0,0.148,-1,0,0
LMG06-01,140083,LMG06-01,596,83,200,160,2006-01-24,00:34:00,21:34:00,66.7172,72.4120,01:22:00,66.7132,72.4842,48,284.0,2.3,3184,13.2,301,2,Standard,0,120,13503,0,0,0,0,0,0,0,0,17.478,1.029,4.369,-1,0,0,0.296,-1,0.667,-1,0.074,-1,0,0,0,0,-1,-1,0,0,0,0,11.553,1.259,7.258,0.296,0.148,0.111,0,0,0,0,0,0,77.687,6.843,0,0,-1,-1,0,0,79.465,59.077,0.741,-1,0,0,0.074,-1,0,0
LMG06-01,140085,LMG06-01,603,85,200,140,2006-01-24,04:20:00,01:20:00,66.8500,72.1280,05:07:00,66.8414,72.1974,47,279.0,3.0,422,11.9,278,2,Standard,0,122,13527,0,0,0,0,0.074,-1,0,0,7.097,0.222,0.813,-1,0,0,0,0,0.887,-1,0,0,0.739,0.37,-1,-1,-1,-1,0,0,0,0,70.453,5.914,2.735,0.37,10.424,14.335,4.879,0.887,0,0,0.074,-1,70.675,4.731,0,0,-1,-1,0,0,3.179,1.626,0.074,-1,0,0,0.444,-1,0,0
LMG06-01,140087,LMG06-01,617,87,200,120,2006-01-24,12:48:00,09:48:00,66.9884,71.8193,13:37:00,66.9645,71.8733,49,313.0,2.9,454,11.0,314,2,Standard,0,122,14230,-1,-1,0.07,-1,0,0,0.211,-1,2.108,0.091,0.562,-1,0,0,0,0,-1,-1,0,0,2.881,0.738,-1,-1,-1,-1,0,0,0,0,18.201,1.616,0.703,0.211,0.773,1.265,12.017,1.476,0,0,0,0,20.169,0.914,0,0,0.773,-1,0,0,0,0,0,0,0,0,1.124,-1,0,0
LMG06-01,140089,LMG06-01,627,89,200,100,2006-01-24,17:18:00,14:18:00,67.1185,71.5031,17:58:00,67.1123,71.5613,40,287.0,2.3,445,7.1,330,2,Standard,0,122,9952,0,0,0.904,-1,0,0,0.402,-1,1.407,0.06,0.402,-1,0,0,0,0,0,0,0,0,0.904,-1,0,0,-1,-1,0.703,-1,0,0,6.129,0.553,0.502,0.251,4.019,5.657,2.311,0.301,0,0,0,0,51.646,3.014,0,0,0.502,-1,0,0,0,0,0,0,0,0,0.804,-1,-1,-1
LMG06-01,140090,LMG06-01,638,90,200,80,2006-01-24,22:13:00,19:13:00,67.2575,71.2105,22:56:00,67.2355,71.2278,43,340.0,3.0,480,13.6,26,2,Standard,0,120,12022,-1,-1,0.25,-1,0.166,-1,0.749,-1,1.414,0.061,0.166,-1,0,0,0,0,0.083,-1,0.083,-1,2.246,0.541,-1,-1,-1,-1,0,0,0,0,12.394,1.123,0.998,0.062,12.56,17.185,7.57,0.915,0,0,0,0,154.218,9.208,0,0,0,0,0,0,0,0,0,0,0,0,0.416,-1,0,0
LMG06-01,140092,LMG06-01,646,92,220,-26,2006-01-25,06:10:00,03:10:00,67.8116,69.2139,06:58:00,67.8198,69.1383,48,126.0,2.8,160,5.5,38,2,Standard,0,121,14041,0,0,0,0,0,0,0,0,0.427,0.018,0,0,0,0,0,0,0,0,0.142,-1,0.214,0.071,-1,-1,-1,-1,0,0,0,0,0.071,0.005,3.276,0.142,8.404,4.75,45.083,4.345,0,0,0,0,12.962,1.068,0,0,-1,-1,0,0,0,0,0,0,1.14,-1,3.419,-1,0,0
LMG06-01,140093,LMG06-01,655,93,200,60,2006-01-26,00:09:00,21:09:00,67.3870,70.9259,00:51:00,67.3701,70.8699,42,31.0,2.7,526,12.5,51,2,Standard,0,120,11741,-1,-1,0.085,-1,0,0,0,0,1.022,0.044,0.085,-1,0,0,0,0,0.085,-1,0,0,0.937,0.383,-1,-1,-1,-1,0,0,0,0,6.558,0.852,16.949,0.256,3.066,2.725,6.814,0.852,0,0,0,0,94.711,5.885,0,0,-1,-1,0,0,0.085,0.426,0.085,-1,0,0,4.855,-1,0,0
LMG06-01,140095,LMG06-01,659,95,200,40,2006-01-26,03:38:00,00:38:00,67.5129,70.5916,04:17:00,67.4890,70.5723,39,26.0,2.8,774,13.0,9,2,Standard,0,120,10257,-1,-1,0,0,0.195,-1,0,0,0.195,0.008,0,0,0,0,0,0,-1,-1,-1,-1,2.242,0.78,-1,-1,-1,-1,-1,-1,0,0,0,0,10.822,0.39,2.437,1.462,7.117,0.439,0,0,0,0,17.062,0.731,0,0,-1,-1,0,0,20.962,26.812,0,0,0,0,2.632,-1,0,0
LMG06-01,140097,LMG06-01,664,97,200,20,2006-01-26,06:45:00,03:45:00,67.6491,70.2771,07:20:00,67.6308,70.2567,35,28.0,2.5,599,9.1,38,2,Standard,0,121,8394,-1,-1,0.357,-1,0.238,-1,0.834,-1,2.621,0.113,0,0,0,0,0,0,0.238,-1,-1,-1,0.596,0.298,-1,-1,-1,-1,-1,-1,0,0,0,0,6.791,0.238,3.574,1.191,8.697,1.43,0,0,0.477,-1,143.081,7.696,0,0,0,0,0,0,0.477,0.119,0,0,0,0,6.552,-1,0,0
LMG06-01,140099,LMG06-01,675,99,200,0,2006-01-26,13:26:00,10:26:00,67.7847,69.9449,14:15:00,67.7546,69.9427,49,358.0,2.6,735,3.3,76,2,Standard,0,122,13881,0,0,0.864,-1,0,0,1.081,-1,2.449,0.105,0,0,0,0,0,0,0.072,-1,0,0,1.369,0.303,0,0,-1,-1,0,0,0,0,0.072,0.005,2.089,0.36,3.242,2.377,16.857,1.801,0,0,0,0,35.3,2.089,0,0,1.585,-1,0,0,0,0,0,0,0,0,5.403,-1,0,0
LMG06-01,140101,LMG06-01,682,101,200,-20,2006-01-26,17:34:00,14:34:00,67.9059,69.6080,18:23:00,67.9271,69.5526,49,124.0,2.4,138,3.1,175,2,Standard,0,121,12282,0,0,0.326,-1,0,0,1.058,-1,2.687,0.041,0.163,-1,0,0,0,0,0.081,-1,0.163,-1,1.303,0.285,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.57,0.163,32.486,3.338,0,0,0,0,7.083,0.407,0,0,4.478,-1,0,0,0,0,0,0,0,0,6.839,-1,0,0
LMG06-01,140103,LMG06-01,692,103,200,-33,2006-01-27,00:52:00,21:52:00,67.9771,69.3813,01:33:00,67.9886,69.4390,41,239.0,2.2,381,5.1,198,2,Standard,0,127,11590,0,0,0.086,-1,0,0,0.69,-1,6.126,0.263,0.173,-1,0,0,0,0,0,0,0,0,0.086,0.086,-1,-1,-1,-1,-1,-1,0,0,0,0,3.192,0.173,0.777,0.259,38.051,3.106,0,0,0,0,14.064,1.035,0,0,1.381,-1,0,0,0.086,0.086,0,0,0.086,-1,3.538,-1,0,0
LMG06-01,140105,LMG06-01,708,105,221,-21,2006-01-29,19:35:00,16:35:00,67.7712,69.2405,20:04:00,67.7859,69.2453,29,182.0,2.7,172,16.6,161,2,Shallow,0,102,7072,0,0,1.838,-1,0.283,-1,0.566,-1,0.848,0.036,0.424,-1,0,0,0,0,0,0,0.283,-1,0.141,-1,-1,-1,-1,-1,0.141,-1,0,0,0,0,1.697,-1,0.566,0.141,0,0,0,0,0,0,0.283,0.028,0,0,6.504,-1,0,0,0,0,0,0,0.707,-1,14.705,-1,0,0
LMG06-01,140106,LMG06-01,710,106,223,-23,2006-01-29,21:38:00,18:38:00,67.7695,69.1830,22:17:00,67.7950,69.1756,39,174.0,2.4,209,17.0,175,2,Standard,0,120,12231,0.736,-1,0.572,-1,0,0,0,0,0.245,0.011,0,0,0,0,0,0,0.082,-1,0.327,-1,0.245,0.082,-1,-1,-1,-1,0.327,-1,0,0,0,0,1.799,0.033,0.409,0.123,16.27,2.044,0,0,0,0,6.786,0.531,0,0,10.547,-1,0,0,0,0,0,0,0.327,-1,7.685,-1,0,0
LMG06-01,140107,LMG06-01,775,107,440,15,2006-01-31,23:37:00,20:37:00,66.1268,66.3084,00:23:00,66.0908,66.2533,46,39.0,2.9,372,8.7,36,2,Standard,0,120,13240,1.057,-1,0.076,-1,0,0,0,0,0,0,0.076,-1,0,0,0,0,0,0,0,0,0.227,0.038,-1,-1,-1,-1,0.076,-1,0,0,4.834,0.491,1.057,0.015,2.19,0.982,41.844,5.816,0,0,0,0,216.016,17.024,0,0,1.586,-1,0,0,0,0,0,0,0.604,-1,4.456,-1,0,0
LMG06-01,140109,LMG06-01,779,109,400,15,2006-02-01,08:02:00,05:02:00,66.4051,66.9193,08:30:00,66.4005,66.8839,28,74.0,2.0,137,2.3,111,2,Standard,0,123,5963,-1,-1,0.168,-1,0,0,0,0,0.168,0.007,0,0,0,0,0,0,0,0,0,0,0.168,0.252,-1,-1,-1,-1,0,0,0,0,0.335,0.084,0.503,0.084,67.917,102.279,26.161,4.528,0,0,0,0,27.335,2.683,-1,-1,2.012,-1,0,0,0,0,0,0,0.503,-1,5.869,-1,0,0
LMG06-01,140111,LMG06-01,789,111,420,15,2006-02-01,14:29:00,11:29:00,66.2798,66.6130,15:20:00,66.2811,66.5344,51,87.0,2.6,815,2.4,6,2,Standard,0,120,14317,-1,-1,0.419,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0.168,-1,-1,-1,-1,-1,-1,0,0,0,0,0.349,-1,4.331,3.143,34.225,6.147,0,0,0,0,54.481,4.54,0,0,4.61,-1,0,0,0,0,0,0,1.816,-1,4.47,-1,0,0
LMG07-01,150001,LMG07-01,8,1,500,60,2007-01-08,00:04:00,21:04:00,65.4785,66.1450,00:33:00,65.4707,66.1102,29,63.0,2.0,292,7.7,47,2,Standard,0,131,6998,0,0,0,0,0,0,0,0,0,0,0.143,-1,0,0,0,0,0,0,0,0,3.144,1.715,-1,-1,-1,-1,0,0,0,0,4.001,0.357,0.429,0.143,12.289,7.716,9.717,1.715,0,0,0,0,1295.457,26.149,0,0,0,0,0,0,0,0,0,0,0,0,1.429,-1,0,0
LMG07-01,150003,LMG07-01,18,3,600,40,2007-01-08,12:04:00,09:04:00,64.9506,64.4155,12:40:00,64.9309,64.4042,36,21.0,2.3,1312,11.0,33,2,Standard,0,122,8765,0,0,0,0,0.114,-1,0,0,0.114,0.005,0.114,-1,0,0,0,0,0,0,0,0,1.141,0.913,-1,-1,-1,-1,0,0,0,0,0,0,0.114,0.114,12.892,10.131,0.114,0.114,0,0,0,0,2598.234,57.617,0,0,0,0,0,0,0,0,0,0,0,0,1.94,-1,0,0
LMG07-01,150005,LMG07-01,28,5,600,60,2007-01-08,17:17:00,14:17:00,64.8370,64.7452,17:48:00,64.8208,64.7213,31,32.0,2.5,188,23.1,55,2,Standard,0,130,8714,0,0,0,0,0.344,-1,0,0,0,0,0.23,-1,0,0,0,0,0,0,0,0,0.803,0.459,-1,-1,-1,-1,0,0,0,0,0.23,0.115,1.148,0.115,19.967,16.066,0,0,0,0,0,0,655.015,15.262,0,0,0,0,0,0,0,0,0,0,0,0,0.803,-1,0,0
LMG07-01,150008,LMG07-01,41,8,600,80,2007-01-09,10:39:00,07:39:00,64.7334,65.0834,11:06:00,64.7208,65.0670,27,29.0,2.5,510,27.3,29,2,Standard,0,119,7067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.113,1.84,-1,-1,0,0,0,0,0,0,39.903,2.972,0,0,74.571,23.843,81.929,9.905,0,0,0,0,741.464,20.037,0,0,0,0,0,0,0,0,0,0,0,0,1.132,-1,0,0
LMG07-01,150009,LMG07-01,52,9,600,100,2007-01-09,22:32:00,19:32:00,64.5767,65.3433,23:04:00,64.5633,65.3120,32,28.0,2.0,619,24.1,43,2,Standard,0,119,9107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,-1,0,0,1.867,0.824,-1,-1,-1,-1,0,0,0,0,26.574,2.416,0,0,0.329,0.439,12.848,1.867,0,0,0,0,105.526,4.063,0,0,0,0,0,0,0,0,0,0,0,0,0.769,-1,0,0
LMG07-01,150011,LMG07-01,60,11,600,120,2007-01-10,05:37:00,02:37:00,64.4699,65.7022,06:01:00,64.4628,65.6770,24,51.0,2.3,506,21.9,41,2,Standard,0,121,6251,0,0,0,0,0,0,0,0,0,0,0.16,-1,0,0,0,0,0,0,0,0,3.52,1.6,-1,-1,-1,-1,-1,-1,0,0,33.276,2.08,0.96,0.16,0,0,103.028,9.919,0,0,0,0,1035.724,32.796,0,0,0,0,0,0,0,0,0,0,0,0,0.48,-1,0,0
LMG07-01,150013,LMG07-01,73,13,600,140,2007-01-10,12:13:00,09:13:00,64.3436,66.0032,12:42:00,64.3361,65.9716,29,48.0,1.8,345,23.5,43,2,Standard,0,122,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555,0.277,-1,-1,-1,-1,-1,-1,0,0,141.062,6.38,0,0,0.555,0.971,3.884,2.219,0,0,0,0,335.664,14.703,0,0,0,0,0,0,0,0,0,0,0,0,0.139,-1,0,0
LMG07-01,150015,LMG07-01,83,15,600,160,2007-01-10,16:49:00,13:49:00,64.2142,66.3602,17:20:00,64.2151,66.3196,31,103.0,2.4,414,16.0,78,2,Standard,0,120,7963,0,0,0,0,0,0,0.126,-1,6.028,0.377,0.251,-1,0,0,0,0,2.888,-1,0.126,-1,0,0,0,0,0,0,0,0,0,0,31.52,2.386,0.753,0.188,10.046,10.411,2.512,0.44,0,0,0,0,44.329,2.135,0,0,0,0,0,0,0,0,0,0,0,0,0.126,-1,0,0
LMG07-01,150017,LMG07-01,93,17,600,180,2007-01-10,22:29:00,19:29:00,64.0890,66.5895,22:58:00,64.0908,66.5477,29,93.0,2.4,2140,7.4,92,2,Standard,0,121,7730,0,0,0,0,0,0,1.035,-1,122.12,5.278,1.423,-1,0,0,0,0,2.199,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,9.573,0.906,0,0,0.776,1.294,0,0,0,0,0,0,179.04,8.836,0,0,0,0,0,0,8.021,14.618,0,0,0,0,0.129,-1,0,0
LMG07-01,150019,LMG07-01,105,19,600,200,2007-01-12,01:11:00,22:11:00,63.9643,66.8531,01:38:00,63.9637,66.8171,27,90.0,2.3,3095,2.2,273,2,Standard,0,121,5904,0,0,0,0,0.508,-1,0.508,-1,136.678,5.081,1.694,-1,0,0,0,0,2.54,-1,0,0,0.339,-1,0,0,-1,-1,0,0,0,0,7.791,0.847,6.605,-1,3.726,3.895,0,0,0,0,0,0,4.234,0.339,0,0,0,0,0,0,23.542,51.792,0,0,0,0,0,0,0,0
LMG07-01,150021,LMG07-01,114,21,600,220,2007-01-12,06:39:00,03:39:00,63.8468,67.1357,07:20:00,63.8291,67.1742,41,305.0,2.2,3126,5.8,224,2,Standard,0,120,12294,0,0,0,0,0,0,0.976,-1,322.36,8.622,2.684,-1,0,0,-1,-1,9.029,-1,0,0,2.766,0.488,-1,-1,-1,-1,-1,-1,0,0,36.685,3.091,20.254,1.301,5.857,10.168,0,0,0,0,0,0,234.754,51.896,0,0,0,0,0,0,341.882,270.464,0,0,0,0,0.325,-1,0,0
LMG07-01,150022,LMG07-01,128,22,600,260,2007-01-12,16:09:00,13:09:00,63.5731,67.6693,16:41:00,63.5885,67.6898,32,217.0,2.6,3425,15.4,234,2,Standard,0,121,7738,0,0,0,0,0,0,0.646,-1,159.612,6.863,1.551,-1,0,0,0,0,10.339,-1,0.388,-1,19.257,1.809,-1,-1,0,0,0,0,0,0,11.244,1.034,11.761,1.292,3.231,5.428,0,0,0,0,0,0,20.162,3.877,0,0,0,0,0,0,31.147,72.375,0,0,0,0,0.775,-1,0,0
LMG07-01,150023,LMG07-01,134,23,500,220,2007-01-13,00:38:00,21:38:00,64.4763,68.5664,01:18:00,64.4878,68.6156,40,241.0,2.1,2855,18.7,244,2,Standard,0,122,12212,0,0,0.082,-1,0,0,1.146,-1,409.764,11.464,3.03,-1,0,0,-1,-1,9.499,-1,0,0,0.409,0.164,-1,-1,-1,-1,0,0,0,0,14.903,1.228,6.142,0.778,2.62,4.913,0.164,0.082,0,0,0,0,332.626,26.613,0,0,0,0,-1,-1,27.187,29.316,0,0,0,0,0.491,-1,0,0
LMG07-01,150024,LMG07-01,139,24,500,200,2007-01-13,05:40:00,02:40:00,64.6082,68.2369,06:11:00,64.6078,68.2764,31,270.0,2.0,2731,14.0,255,2,Standard,0,122,8122,0,0,-1,-1,-1,-1,0.739,-1,260.543,7.634,3.201,-1,0,0,0,0,6.033,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,18.1,1.478,2.586,0.246,0.246,0.246,1.231,0.369,0,0,0,0,41.864,1.847,-1,-1,0,0,0,0,4.679,6.28,0.123,-1,0,0,1.231,-1,0,0
LMG07-01,150026,LMG07-01,152,26,500,180,2007-01-13,13:45:00,10:45:00,64.7303,67.9748,14:16:00,64.7383,68.0129,31,234.0,2.2,402,14.0,238,2,Standard,0,121,8505,0,0,0,0,0,0,0.823,-1,117.463,5.162,1.411,-1,0,0,0,0,0.588,-1,0,0,1.411,0.529,0,0,0,0,0,0,0,0,16.461,1.587,0.353,0.118,4.233,7.76,0.118,0.024,0,0,0,0,82.777,3.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMG07-01,150028,LMG07-01,163,28,500,160,2007-01-13,18:51:00,15:51:00,64.8454,67.6323,19:26:00,64.8535,67.6808,35,216.0,2.0,304,16.1,242,2,Standard,0,121,10089,0,0,0,0,0,0,1.784,-1,211.212,6.016,1.288,-1,0,0,0,0,2.874,-1,0,0,0.396,0.198,0,0,-1,-1,0,0,0,0,58.675,5.719,0.694,0.099,6.145,7.404,0.198,0.05,0,0,0,0,452.752,13.232,0,0,0,0,0,0,0,0,0,0,0,0,0.198,-1,0,0
LMG07-01,150030,LMG07-01,173,30,500,140,2007-01-13,23:20:00,20:20:00,64.9835,67.3754,23:51:00,64.9898,67.4166,31,250.0,2.1,361,9.1,235,2,Standard,0,120,8442,0,0,0,0,0,0,1.303,-1,404.421,12.509,0.948,-1,0,0,-1,-1,1.895,-1,0,0,0.711,0.237,-1,-1,-1,-1,0,0,0,0,23.1,2.725,1.066,0.474,1.422,2.369,0.355,0.059,0,0,0,0,682.801,23.881,0,0,0,0,0,0,0,0,0,0,0,0,0.118,-1,0,0
LMG07-01,150032,LMG07-01,181,32,500,120,2007-01-14,05:47:00,02:47:00,65.1130,67.0664,06:24:00,65.1043,67.1204,37,291.0,2.5,687,4.0,313,2,Standard,0,127,10395,0,0,-1,-1,0,0,0,0,81.196,1.635,0.866,-1,0,0,0,0,0,0,0,0,0.289,0.096,0,0,-1,-1,-1,-1,0,0,15.296,1.443,0.385,0.192,2.982,7.215,21.742,2.309,0,0,0,0,62.532,2.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMG07-01,150034,LMG07-01,193,34,500,100,2007-01-14,11:29:00,08:29:00,65.2211,66.8102,12:04:00,65.2352,66.7733,35,132.0,2.2,568,3.0,154,2,Standard,0,120,9971,0,0,0,0,0,0,0,0,0,0,0.201,-1,0,0,0,0,0,0,0,0,0.802,0.251,0,0,0,0,0,0,0,0,51.247,4.212,0,0,98.683,43.435,28.582,1.705,0,0,0,0,1181.391,26.255,0,0,0,0,0,0,0,0,0,0,0,0,0.501,-1,0,0
LMG07-01,150037,LMG07-01,209,37,500,80,2007-01-15,23:43:00,20:43:00,65.3670,66.4655,00:13:00,65.3514,66.4795,30,8.0,2.3,548,18.0,20,2,Standard,0,120,7727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647,0.388,0,0,-1,-1,-1,-1,0,0,11.647,1.553,0,0,1.035,1.553,17.212,1.682,0,0,0,0,19.153,0.647,0,0,0,0,0,0,0,0,0,0,0,0,0.129,-1,0,0
LMG07-01,150041,LMG07-01,309,41,400,200,2007-01-18,01:07:00,22:07:00,65.2307,69.8090,01:42:00,65.2492,69.8024,35,159.0,1.9,2895,17.0,140,2,Standard,0,121,9896,0,0,0,0,0,0,0.202,-1,199.885,5.356,1.011,-1,0,0,0,0,3.537,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,15.461,1.112,23.647,1.415,8.489,10.105,5.053,0.606,0,0,0,0,1129.986,62.653,0,0,0,0,0,0,175.531,323.373,0,0,0,0,0.505,-1,0,0
LMG07-01,150043,LMG07-01,317,43,400,180,2007-01-18,05:37:00,02:37:00,65.3612,69.5505,06:07:00,65.3662,69.5103,30,107.0,2.3,2754,12.0,97,2,Standard,0,120,8452,0,0,0.355,-1,0.118,-1,0,0,173.803,4.614,2.011,-1,0,0,0,0,5.797,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,4.496,0.414,4.378,0.296,8.4,10.648,0.828,0.177,0,0,0,0,427.349,21.77,0,0,0,0,0.237,0.118,30.643,56.317,0,0,0,0,0.237,-1,0,0
LMG07-01,150045,LMG07-01,329,45,400,160,2007-01-18,13:16:00,10:16:00,65.4985,69.2258,13:51:00,65.4924,69.1807,35,73.0,2.5,358,8.0,106,2,Standard,0,121,9581,0,0,0,0,0.104,-1,0.313,-1,34.025,1.252,0.835,-1,0,0,0,0,1.044,-1,0,0,0.939,0.261,-1,-1,-1,-1,0,0,0,0,4.801,0.626,1.461,-1,15.551,14.623,1.67,0.209,0,0,0,0,29.746,1.148,0,0,0,0,0,0,0,0,0,0,0,0,0.313,-1,0,0
LMG07-01,150047,LMG07-01,341,47,400,140,2007-01-18,18:19:00,15:19:00,65.6107,68.8636,18:53:00,65.6275,68.8975,34,225.0,2.5,350,12.0,214,2,Standard,0,199,9141,0,0,0,0,0,0,0,0,3.282,0.131,0.109,-1,0,0,0,0,0.438,-1,0,0,1.422,0.273,-1,-1,-1,-1,0,0,0,0,9.627,0.711,0.438,0.055,1.094,1.641,1.313,0.164,0,0,0,0,210.692,7.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMG07-01,150049,LMG07-01,351,49,400,120,2007-01-18,22:45:00,19:45:00,65.7549,68.6144,23:23:00,65.7422,68.5619,38,0.0,2.4,342,14.0,240,2,Standard,0,120,10064,0,0,0,0,0.099,-1,0,0,1.689,0.099,0.099,-1,0,0,0,0,0.099,-1,0,0,0.199,0.099,-1,-1,-1,-1,0,0,0,0,49.782,4.352,0,0,260.933,58.367,712.149,80.605,0,0,0,0,861.396,25.05,0,0,0,0,0,0,0,0,0,0,0,0,2.385,-1,0,0
LMG07-01,150051,LMG07-01,359,51,400,100,2007-01-19,05:41:00,02:41:00,65.8679,68.2543,06:19:00,66.5345,68.2989,38,242.0,2.2,363,20.0,234,2,Standard,0,120,10379,0,0,0,0,0.096,-1,0,0,2.89,0.096,0.096,-1,0,0,0,0,0.193,-1,0,0,0.096,0.096,0,0,0,0,0,0,0,0,36.805,3.083,0.193,0.096,1.831,3.18,6.841,0.771,0,0,0.096,-1,344.16,10.02,0,0,0,0,0,0,0,0,0,0,0,0,0.771,-1,0,0
